season,league,tier,competition_type,Div,Date,Time,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365CH,B365CD,B365CA,AvgH,AvgD,AvgA,AvgCH,AvgCD,AvgCA,B365>2.5,B365<2.5,B365C>2.5,B365C<2.5
2021-22,Premier League,1,league,E0,2021-11-20,15:00,Aston Villa,Brighton,A Taylor,2,0,H,0.0,0.0,D,9.0,6.0,5.0,2.0,5.0,7.0,7.0,13.0,3.0,3.0,0.0,0.0,2.45,3.3,2.9,2.45,3.3,2.9,2.43,3.31,3.04,2.48,3.29,3.0,2.1,1.72,2.05,1.85
2021-22,Premier League,1,league,E0,2021-11-20,15:00,Burnley,Crystal Palace,S Hooper,3,3,D,2.0,3.0,A,15.0,18.0,9.0,8.0,3.0,6.0,14.0,15.0,2.0,3.0,0.0,0.0,2.7,3.2,2.7,2.8,3.2,2.62,2.77,3.23,2.7,2.85,3.18,2.68,2.2,1.66,2.3,1.61
2021-22,Premier League,1,league,E0,2021-11-20,15:00,Newcastle,Brentford,R Jones,3,3,D,2.0,2.0,D,23.0,10.0,9.0,4.0,8.0,2.0,13.0,11.0,2.0,2.0,0.0,0.0,2.62,3.4,2.7,2.4,3.4,2.9,2.64,3.37,2.72,2.48,3.39,2.92,2.0,1.9,1.88,2.02
2021-22,Premier League,1,league,E0,2021-11-20,15:00,Norwich,Southampton,M Atkinson,2,1,H,1.0,1.0,D,8.0,17.0,4.0,5.0,5.0,7.0,8.0,9.0,3.0,2.0,0.0,0.0,3.6,3.5,2.05,3.5,3.5,2.05,3.63,3.46,2.1,3.54,3.45,2.14,2.03,1.87,1.95,1.95
2021-22,Premier League,1,league,E0,2021-11-20,15:00,Watford,Man United,J Moss,4,1,H,2.0,0.0,H,20.0,9.0,7.0,3.0,9.0,3.0,7.0,5.0,2.0,1.0,0.0,1.0,6.5,4.75,1.45,6.5,4.5,1.45,6.22,4.65,1.5,6.42,4.62,1.5,1.66,2.2,1.57,2.37
2021-22,Premier League,1,league,E0,2021-11-20,15:00,Wolves,West Ham,M Dean,1,0,H,0.0,0.0,D,15.0,8.0,5.0,3.0,7.0,3.0,6.0,9.0,1.0,1.0,0.0,0.0,3.0,3.25,2.4,3.1,3.25,2.37,3.02,3.27,2.47,3.14,3.27,2.41,2.0,1.8,2.01,1.89
2021-22,Premier League,1,league,E0,2021-11-20,17:30,Liverpool,Arsenal,M Oliver,4,0,H,1.0,0.0,H,19.0,5.0,9.0,3.0,6.0,1.0,15.0,12.0,2.0,0.0,0.0,0.0,1.45,4.75,6.5,1.5,4.75,5.75,1.48,4.77,6.38,1.52,4.7,5.93,1.5,2.62,1.53,2.5
2021-22,Bundesliga,1,league,D1,2021-11-21,14:30,Freiburg,Ein Frankfurt,,0,2,A,0.0,2.0,A,20.0,13.0,6.0,7.0,10.0,4.0,10.0,16.0,0.0,4.0,0.0,0.0,2.0,3.6,3.6,1.83,3.6,4.33,2.02,3.6,3.63,1.9,3.62,4.13,1.72,2.1,1.87,2.03
2021-22,Bundesliga,1,league,D1,2021-11-21,16:30,Mainz,FC Koln,,1,1,D,1.0,0.0,H,11.0,12.0,2.0,6.0,5.0,7.0,18.0,7.0,2.0,1.0,0.0,0.0,2.1,3.6,3.4,2.05,3.5,3.6,2.14,3.56,3.36,2.11,3.48,3.54,1.72,2.1,1.8,2.0
2021-22,La Liga,1,league,SP1,2021-11-21,13:00,Getafe,Cadiz,,4,0,H,1.0,0.0,H,17.0,10.0,8.0,2.0,3.0,7.0,14.0,7.0,2.0,4.0,0.0,0.0,2.0,3.1,4.33,2.0,3.0,4.5,2.0,3.14,4.39,2.06,3.01,4.36,3.0,1.4,3.0,1.4
2021-22,La Liga,1,league,SP1,2021-11-21,15:15,Granada,Real Madrid,,1,4,A,1.0,2.0,A,11.0,21.0,3.0,10.0,9.0,6.0,10.0,7.0,1.0,1.0,1.0,0.0,7.0,4.5,1.45,8.0,5.0,1.36,6.97,4.5,1.47,7.36,4.83,1.42,1.61,2.3,1.57,2.37
2021-22,La Liga,1,league,SP1,2021-11-21,17:30,Elche,Betis,,0,3,A,0.0,3.0,A,14.0,9.0,4.0,4.0,10.0,1.0,12.0,14.0,1.0,2.0,0.0,1.0,3.6,3.4,2.1,3.25,3.2,2.3,3.53,3.34,2.16,3.24,3.15,2.37,2.05,1.85,2.1,1.72
2021-22,La Liga,1,league,SP1,2021-11-21,20:00,Sociedad,Valencia,,0,0,D,0.0,0.0,D,9.0,8.0,2.0,3.0,2.0,4.0,11.0,16.0,4.0,7.0,1.0,0.0,1.72,3.8,4.75,1.57,4.2,5.75,1.73,3.86,4.76,1.62,4.02,5.62,2.03,1.87,1.91,1.99
2021-22,Premier League,1,league,E0,2021-11-21,14:00,Man City,Everton,S Attwell,3,0,H,1.0,0.0,H,17.0,4.0,7.0,1.0,7.0,1.0,5.0,7.0,1.0,1.0,0.0,0.0,1.14,8.0,19.0,1.2,6.5,15.0,1.18,7.56,15.95,1.21,7.11,14.63,1.5,2.62,1.53,2.5
2021-22,Premier League,1,league,E0,2021-11-21,16:30,Tottenham,Leeds,A Marriner,2,1,H,0.0,1.0,A,13.0,18.0,4.0,7.0,4.0,8.0,11.0,12.0,1.0,4.0,0.0,0.0,1.7,4.2,4.5,1.57,4.0,6.0,1.73,4.07,4.56,1.61,4.06,5.73,1.72,2.1,1.89,2.01
2021-22,La Liga,1,league,SP1,2021-11-22,20:00,Vallecano,Mallorca,,3,1,H,2.0,0.0,H,15.0,11.0,6.0,5.0,6.0,4.0,14.0,17.0,3.0,2.0,0.0,0.0,1.8,3.5,4.75,1.85,3.4,4.5,1.83,3.49,4.67,1.91,3.29,4.55,2.2,1.66,2.37,1.57
2021-22,Bundesliga,1,league,D1,2021-11-26,19:30,Stuttgart,Mainz,,2,1,H,1.0,1.0,D,8.0,18.0,3.0,5.0,5.0,6.0,7.0,17.0,2.0,2.0,0.0,0.0,2.9,3.3,2.45,2.55,3.3,2.75,2.89,3.27,2.54,2.64,3.3,2.74,2.08,1.85,1.97,1.93
2021-22,La Liga,1,league,SP1,2021-11-26,20:00,Ath Bilbao,Granada,,2,2,D,1.0,2.0,A,17.0,8.0,5.0,4.0,8.0,3.0,12.0,9.0,1.0,1.0,1.0,0.0,1.36,4.75,9.5,1.36,4.75,9.0,1.4,4.6,8.89,1.37,4.75,9.23,2.0,1.8,2.02,1.88
2021-22,Bundesliga,1,league,D1,2021-11-27,14:30,Bochum,Freiburg,,2,1,H,0.0,0.0,D,13.0,22.0,5.0,11.0,4.0,7.0,12.0,13.0,2.0,1.0,0.0,0.0,3.2,3.4,2.25,3.1,3.3,2.35,3.26,3.28,2.3,3.14,3.24,2.39,2.03,1.9,2.1,1.72
2021-22,Bundesliga,1,league,D1,2021-11-27,14:30,FC Koln,M'gladbach,,4,1,H,0.0,0.0,D,15.0,15.0,9.0,5.0,4.0,4.0,15.0,11.0,1.0,3.0,0.0,0.0,2.7,3.8,2.37,3.0,3.6,2.25,2.84,3.6,2.4,3.01,3.56,2.32,1.57,2.37,1.8,2.0
2021-22,Bundesliga,1,league,D1,2021-11-27,14:30,Greuther Furth,Hoffenheim,,3,6,A,1.0,2.0,A,14.0,20.0,7.0,11.0,4.0,10.0,17.0,17.0,1.0,0.0,0.0,0.0,4.75,4.33,1.65,5.25,4.5,1.57,4.8,4.3,1.65,5.15,4.43,1.59,1.53,2.5,1.57,2.37
2021-22,Bundesliga,1,league,D1,2021-11-27,14:30,Hertha,Augsburg,,1,1,D,1.0,0.0,H,10.0,20.0,4.0,7.0,5.0,6.0,11.0,14.0,2.0,3.0,0.0,0.0,2.05,3.25,3.8,1.9,3.4,4.2,2.16,3.23,3.7,1.93,3.41,4.25,2.2,1.66,2.1,1.72
2021-22,Bundesliga,1,league,D1,2021-11-27,14:30,Wolfsburg,Dortmund,,1,3,A,1.0,1.0,D,15.0,16.0,7.0,8.0,7.0,7.0,9.0,11.0,4.0,1.0,0.0,0.0,2.9,3.5,2.37,2.8,3.3,2.55,2.92,3.49,2.4,2.84,3.35,2.55,1.89,2.04,1.9,2.0
2021-22,Bundesliga,1,league,D1,2021-11-27,17:30,Bayern Munich,Bielefeld,,1,0,H,0.0,0.0,D,23.0,8.0,9.0,0.0,13.0,4.0,8.0,13.0,1.0,1.0,0.0,0.0,1.07,12.0,27.0,1.07,12.0,27.0,1.09,11.5,28.43,1.08,12.62,27.89,1.22,4.33,1.22,4.33
2021-22,La Liga,1,league,SP1,2021-11-27,13:00,Alaves,Celta,,1,2,A,1.0,1.0,D,13.0,8.0,5.0,5.0,5.0,3.0,12.0,15.0,3.0,2.0,0.0,0.0,2.9,3.1,2.55,3.1,3.1,2.45,2.97,3.15,2.56,3.06,3.09,2.53,2.37,1.57,2.37,1.57
2021-22,La Liga,1,league,SP1,2021-11-27,15:15,Valencia,Vallecano,,1,1,D,1.0,0.0,H,8.0,12.0,4.0,6.0,3.0,9.0,18.0,15.0,6.0,5.0,0.0,0.0,2.0,3.4,3.9,2.0,3.3,4.0,2.02,3.39,3.91,2.03,3.31,3.97,2.2,1.66,2.2,1.66
2021-22,La Liga,1,league,SP1,2021-11-27,17:30,Mallorca,Getafe,,0,0,D,0.0,0.0,D,12.0,11.0,2.0,0.0,2.0,0.0,8.0,19.0,3.0,0.0,0.0,0.0,2.3,2.9,3.75,2.25,2.9,3.75,2.31,2.94,3.65,2.31,2.89,3.76,2.75,1.44,3.0,1.4
2021-22,La Liga,1,league,SP1,2021-11-27,20:00,Villarreal,Barcelona,,1,3,A,0.0,0.0,D,14.0,12.0,2.0,6.0,4.0,4.0,19.0,14.0,2.0,2.0,0.0,0.0,2.7,3.4,2.6,2.7,3.3,2.55,2.71,3.45,2.59,2.76,3.35,2.6,1.8,2.0,1.91,1.99
2021-22,Premier League,1,league,E0,2021-11-27,12:30,Arsenal,Newcastle,S Attwell,2,0,H,0.0,0.0,D,24.0,9.0,6.0,5.0,4.0,4.0,6.0,12.0,1.0,3.0,0.0,0.0,1.44,4.75,7.0,1.5,4.5,6.0,1.47,4.77,6.61,1.51,4.54,6.3,1.61,2.3,1.66,2.2
2021-22,Premier League,1,league,E0,2021-11-27,15:00,Crystal Palace,Aston Villa,M Salisbury,1,2,A,0.0,1.0,A,8.0,10.0,3.0,3.0,7.0,3.0,12.0,10.0,3.0,3.0,0.0,0.0,2.2,3.4,3.3,2.25,3.3,3.3,2.24,3.37,3.36,2.32,3.23,3.32,2.07,1.86,2.2,1.66
2021-22,Premier League,1,league,E0,2021-11-27,15:00,Liverpool,Southampton,A Marriner,4,0,H,3.0,0.0,H,20.0,7.0,6.0,3.0,5.0,7.0,7.0,14.0,0.0,1.0,0.0,0.0,1.28,6.0,9.0,1.25,6.0,11.0,1.29,5.99,9.78,1.25,6.5,11.34,1.4,3.0,1.44,2.75
2021-22,Premier League,1,league,E0,2021-11-27,15:00,Norwich,Wolves,S Hooper,0,0,D,0.0,0.0,D,14.0,5.0,4.0,2.0,4.0,3.0,11.0,10.0,2.0,2.0,0.0,0.0,3.5,3.3,2.15,3.5,3.3,2.15,3.54,3.35,2.17,3.57,3.29,2.19,2.3,1.61,2.3,1.61
2021-22,Premier League,1,league,E0,2021-11-27,17:30,Brighton,Leeds,C Pawson,0,0,D,0.0,0.0,D,20.0,11.0,4.0,4.0,6.0,1.0,12.0,14.0,1.0,3.0,0.0,0.0,2.05,3.4,3.75,2.15,3.3,3.4,2.11,3.41,3.67,2.19,3.31,3.54,1.98,1.95,2.05,1.85
2021-22,Bundesliga,1,league,D1,2021-11-28,14:30,Ein Frankfurt,Union Berlin,,2,1,H,1.0,0.0,H,17.0,7.0,4.0,4.0,7.0,2.0,4.0,7.0,0.0,4.0,0.0,0.0,2.3,3.5,3.0,2.3,3.3,3.2,2.34,3.48,2.99,2.41,3.25,3.09,1.97,1.96,2.1,1.72
2021-22,Bundesliga,1,league,D1,2021-11-28,16:30,RB Leipzig,Leverkusen,,1,3,A,0.0,2.0,A,14.0,11.0,3.0,4.0,7.0,2.0,10.0,9.0,1.0,3.0,0.0,0.0,1.85,4.0,3.8,1.95,4.0,3.6,1.83,3.96,4.03,1.97,3.92,3.54,1.53,2.5,1.44,2.75
2021-22,La Liga,1,league,SP1,2021-11-28,13:00,Betis,Levante,,3,1,H,0.0,1.0,A,26.0,8.0,8.0,2.0,5.0,8.0,16.0,9.0,2.0,3.0,0.0,0.0,1.66,4.2,4.75,1.7,4.0,4.5,1.67,4.15,4.79,1.72,4.02,4.6,1.72,2.1,1.61,2.3
2021-22,La Liga,1,league,SP1,2021-11-28,15:15,Espanol,Sociedad,,1,0,H,0.0,0.0,D,8.0,10.0,2.0,4.0,2.0,9.0,15.0,7.0,1.0,1.0,0.0,0.0,3.2,3.2,2.3,2.9,3.2,2.5,3.18,3.25,2.33,3.0,3.12,2.56,2.1,1.72,2.2,1.66
2021-22,La Liga,1,league,SP1,2021-11-28,17:30,Cadiz,Ath Madrid,,1,4,A,0.0,0.0,D,8.0,17.0,0.0,7.0,4.0,8.0,13.0,11.0,2.0,0.0,0.0,0.0,8.0,3.8,1.5,7.5,4.2,1.45,7.58,3.98,1.5,8.0,4.24,1.46,2.2,1.66,2.1,1.72
2021-22,La Liga,1,league,SP1,2021-11-28,20:00,Real Madrid,Sevilla,,2,1,H,1.0,1.0,D,14.0,11.0,4.0,6.0,0.0,4.0,10.0,9.0,3.0,3.0,0.0,0.0,1.7,4.0,4.75,1.66,4.0,5.0,1.68,4.0,4.89,1.71,3.85,4.94,1.91,2.02,1.8,2.0
2021-22,Premier League,1,league,E0,2021-11-28,14:00,Brentford,Everton,D England,1,0,H,1.0,0.0,H,6.0,14.0,4.0,5.0,3.0,3.0,8.0,11.0,4.0,3.0,0.0,0.0,2.25,3.2,3.4,2.15,3.25,3.5,2.25,3.27,3.4,2.25,3.21,3.52,2.1,1.72,2.3,1.61
2021-22,Premier League,1,league,E0,2021-11-28,14:00,Leicester,Watford,A Madley,4,2,H,3.0,1.0,H,18.0,16.0,8.0,5.0,8.0,6.0,5.0,19.0,0.0,0.0,0.0,0.0,1.61,4.0,5.5,1.65,3.8,5.25,1.63,4.15,5.26,1.7,3.9,5.1,1.66,2.2,1.8,2.0
2021-22,Premier League,1,league,E0,2021-11-28,14:00,Man City,West Ham,M Oliver,2,1,H,1.0,0.0,H,19.0,5.0,9.0,3.0,8.0,4.0,7.0,6.0,2.0,0.0,0.0,0.0,1.28,5.75,10.0,1.25,6.0,11.0,1.3,5.82,10.01,1.27,6.21,10.75,1.5,2.62,1.53,2.5
2021-22,Premier League,1,league,E0,2021-11-28,16:30,Chelsea,Man United,A Taylor,1,1,D,0.0,0.0,D,24.0,3.0,6.0,2.0,15.0,2.0,13.0,14.0,2.0,5.0,0.0,0.0,1.57,4.0,6.0,1.53,4.0,6.5,1.61,4.12,5.67,1.56,4.21,6.21,1.8,2.0,1.9,2.0
2021-22,La Liga,1,league,SP1,2021-11-29,20:00,Osasuna,Elche,,1,1,D,1.0,1.0,D,17.0,10.0,4.0,4.0,5.0,4.0,16.0,12.0,1.0,3.0,0.0,0.0,1.8,3.4,4.75,1.8,3.4,5.0,1.85,3.42,4.59,1.8,3.45,4.97,2.5,1.53,2.2,1.66
2021-22,Premier League,1,league,E0,2021-11-30,19:30,Newcastle,Norwich,A Madley,1,1,D,0.0,0.0,D,9.0,16.0,1.0,6.0,2.0,5.0,8.0,11.0,0.0,0.0,0.0,1.0,1.95,3.5,3.9,2.0,3.5,3.75,1.99,3.63,3.82,2.11,3.51,3.56,1.85,2.05,1.97,1.93
2021-22,Premier League,1,league,E0,2021-11-30,20:15,Leeds,Crystal Palace,K Friend,1,0,H,0.0,0.0,D,15.0,9.0,3.0,1.0,7.0,4.0,15.0,15.0,5.0,3.0,0.0,0.0,2.4,3.3,3.0,2.2,3.4,3.25,2.42,3.33,3.06,2.25,3.34,3.35,1.94,1.96,2.04,1.86
2021-22,La Liga,1,league,SP1,2021-12-01,20:00,Real Madrid,Ath Bilbao,,1,0,H,1.0,0.0,H,17.0,18.0,7.0,2.0,7.0,6.0,12.0,13.0,2.0,3.0,0.0,0.0,1.44,4.75,7.0,1.45,4.5,7.0,1.44,4.58,7.11,1.48,4.46,6.9,1.72,2.1,1.8,2.0
2021-22,Premier League,1,league,E0,2021-12-01,19:30,Southampton,Leicester,R Jones,2,2,D,2.0,1.0,H,15.0,15.0,7.0,6.0,2.0,4.0,14.0,11.0,1.0,3.0,0.0,0.0,2.37,3.5,2.87,2.25,3.5,3.1,2.43,3.47,2.91,2.36,3.46,3.07,1.72,2.1,1.8,2.0
2021-22,Premier League,1,league,E0,2021-12-01,19:30,Watford,Chelsea,D Coote,1,2,A,1.0,1.0,D,13.0,8.0,6.0,4.0,6.0,0.0,18.0,16.0,4.0,3.0,0.0,0.0,10.0,5.25,1.3,9.0,5.25,1.33,10.3,5.43,1.31,9.78,5.33,1.33,1.72,2.1,1.72,2.1
2021-22,Premier League,1,league,E0,2021-12-01,19:30,West Ham,Brighton,C Kavanagh,1,1,D,1.0,0.0,H,14.0,9.0,6.0,3.0,9.0,5.0,10.0,8.0,1.0,1.0,0.0,0.0,1.95,3.6,3.8,1.95,3.4,4.0,2.01,3.53,3.79,1.98,3.45,4.14,2.06,1.84,2.2,1.66
2021-22,Premier League,1,league,E0,2021-12-01,19:30,Wolves,Burnley,J Brooks,0,0,D,0.0,0.0,D,16.0,6.0,2.0,1.0,5.0,5.0,5.0,7.0,2.0,3.0,0.0,0.0,1.85,3.5,4.33,1.9,3.4,4.2,1.95,3.41,4.23,1.94,3.37,4.4,2.2,1.66,2.2,1.66
2021-22,Premier League,1,league,E0,2021-12-01,20:15,Aston Villa,Man City,M Dean,1,2,A,0.0,2.0,A,9.0,17.0,3.0,7.0,4.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,9.0,5.25,1.33,7.0,4.33,1.45,8.6,5.2,1.36,7.35,4.63,1.45,1.61,2.3,1.8,2.0
2021-22,Premier League,1,league,E0,2021-12-01,20:15,Everton,Liverpool,P Tierney,1,4,A,1.0,2.0,A,8.0,16.0,2.0,7.0,3.0,11.0,8.0,16.0,4.0,3.0,0.0,0.0,7.5,5.25,1.36,8.0,5.0,1.36,7.52,5.05,1.41,8.49,5.18,1.37,1.57,2.37,1.61,2.3
2021-22,Premier League,1,league,E0,2021-12-02,19:30,Tottenham,Brentford,J Moss,2,0,H,1.0,0.0,H,11.0,6.0,6.0,2.0,11.0,5.0,13.0,11.0,0.0,0.0,0.0,0.0,1.6,4.2,5.25,1.61,3.9,5.5,1.64,4.07,5.25,1.66,3.93,5.46,1.92,1.98,2.05,1.85
2021-22,Premier League,1,league,E0,2021-12-02,20:15,Man United,Arsenal,M Atkinson,3,2,H,1.0,1.0,D,14.0,17.0,10.0,8.0,3.0,8.0,9.0,10.0,1.0,0.0,0.0,0.0,1.95,3.75,3.75,2.1,3.5,3.4,2.02,3.66,3.66,2.07,3.66,3.52,1.8,2.0,1.66,2.2
2021-22,Bundesliga,1,league,D1,2021-12-03,19:30,Union Berlin,RB Leipzig,,2,1,H,1.0,1.0,D,14.0,11.0,5.0,2.0,5.0,7.0,12.0,8.0,1.0,1.0,0.0,0.0,3.5,3.7,2.0,3.6,3.5,2.0,3.52,3.53,2.11,3.7,3.56,2.01,1.72,2.1,1.88,2.02
2021-22,La Liga,1,league,SP1,2021-12-03,20:00,Granada,Alaves,,2,1,H,1.0,0.0,H,9.0,14.0,2.0,2.0,3.0,5.0,17.0,15.0,2.0,2.0,0.0,0.0,2.37,3.1,3.25,2.3,3.1,3.4,2.48,3.06,3.2,2.43,3.02,3.32,2.5,1.53,2.5,1.53
2021-22,Bundesliga,1,league,D1,2021-12-04,14:30,Augsburg,Bochum,,2,3,A,0.0,3.0,A,16.0,12.0,7.0,6.0,13.0,6.0,9.0,6.0,0.0,2.0,0.0,0.0,2.3,3.4,3.1,2.15,3.5,3.3,2.35,3.33,3.14,2.25,3.45,3.24,2.04,1.86,1.86,2.04
2021-22,Bundesliga,1,league,D1,2021-12-04,14:30,Bielefeld,FC Koln,,1,1,D,0.0,1.0,A,18.0,9.0,5.0,3.0,7.0,1.0,14.0,10.0,1.0,1.0,0.0,0.0,3.4,3.5,2.1,3.2,3.4,2.2,3.39,3.48,2.17,3.11,3.43,2.33,1.87,2.03,1.8,2.0
2021-22,Bundesliga,1,league,D1,2021-12-04,14:30,Hoffenheim,Ein Frankfurt,,3,2,H,2.0,1.0,H,8.0,17.0,4.0,2.0,4.0,6.0,9.0,12.0,2.0,2.0,0.0,0.0,1.9,3.8,3.75,1.9,4.0,3.6,1.9,3.94,3.8,1.95,3.84,3.72,1.57,2.37,1.57,2.37
2021-22,Bundesliga,1,league,D1,2021-12-04,14:30,Leverkusen,Greuther Furth,,7,1,H,3.0,1.0,H,13.0,8.0,8.0,3.0,4.0,3.0,13.0,8.0,0.0,1.0,0.0,0.0,1.22,6.5,12.0,1.2,7.0,13.0,1.24,6.68,11.59,1.2,7.34,13.35,1.33,3.4,1.36,3.2
2021-22,Bundesliga,1,league,D1,2021-12-04,14:30,Mainz,Wolfsburg,,3,0,H,2.0,0.0,H,12.0,16.0,5.0,0.0,6.0,5.0,18.0,10.0,1.0,1.0,0.0,0.0,2.5,3.3,2.87,2.2,3.4,3.3,2.53,3.27,2.92,2.23,3.39,3.35,2.1,1.72,2.05,1.85
2021-22,Bundesliga,1,league,D1,2021-12-04,17:30,Dortmund,Bayern Munich,,2,3,A,1.0,2.0,A,11.0,16.0,4.0,6.0,4.0,6.0,10.0,10.0,2.0,2.0,0.0,0.0,4.0,4.33,1.75,3.5,4.0,1.9,3.91,4.32,1.81,3.54,4.15,1.93,1.33,3.4,1.36,3.2
2021-22,La Liga,1,league,SP1,2021-12-04,13:00,Sevilla,Villarreal,,1,0,H,1.0,0.0,H,8.0,16.0,3.0,2.0,5.0,8.0,9.0,10.0,2.0,2.0,0.0,0.0,2.0,3.3,4.0,1.95,3.3,4.1,2.01,3.41,3.96,2.0,3.33,4.12,2.0,1.8,2.2,1.66
2021-22,La Liga,1,league,SP1,2021-12-04,15:15,Barcelona,Betis,,0,1,A,0.0,0.0,D,12.0,8.0,3.0,2.0,6.0,1.0,17.0,12.0,1.0,2.0,0.0,0.0,1.5,4.5,6.5,1.5,4.33,6.5,1.5,4.71,6.11,1.5,4.59,6.2,1.5,2.62,1.57,2.37
2021-22,La Liga,1,league,SP1,2021-12-04,17:30,Ath Madrid,Mallorca,,1,2,A,0.0,0.0,D,14.0,10.0,6.0,3.0,8.0,5.0,13.0,16.0,2.0,5.0,0.0,0.0,1.3,5.25,11.0,1.33,5.0,10.0,1.33,5.13,10.59,1.35,4.94,10.41,1.97,1.93,2.06,1.84
2021-22,La Liga,1,league,SP1,2021-12-04,20:00,Sociedad,Real Madrid,,0,2,A,0.0,0.0,D,11.0,13.0,0.0,8.0,5.0,5.0,12.0,8.0,2.0,0.0,0.0,0.0,3.3,3.3,2.25,3.6,3.5,2.05,3.27,3.46,2.23,3.46,3.48,2.14,1.95,1.95,1.8,2.0
2021-22,Premier League,1,league,E0,2021-12-04,12:30,West Ham,Chelsea,A Marriner,3,2,H,1.0,2.0,A,11.0,19.0,5.0,7.0,1.0,9.0,10.0,10.0,1.0,3.0,0.0,0.0,4.75,3.6,1.75,4.75,3.75,1.75,4.7,3.6,1.82,4.84,3.64,1.8,2.0,1.8,2.0,1.8
2021-22,Premier League,1,league,E0,2021-12-04,15:00,Newcastle,Burnley,P Tierney,1,0,H,1.0,0.0,H,19.0,10.0,4.0,1.0,10.0,3.0,11.0,9.0,1.0,1.0,0.0,0.0,2.3,3.3,3.2,2.3,3.4,3.0,2.33,3.35,3.19,2.36,3.44,3.07,1.96,1.94,1.8,2.0
2021-22,Premier League,1,league,E0,2021-12-04,15:00,Southampton,Brighton,A Taylor,1,1,D,1.0,0.0,H,14.0,14.0,4.0,4.0,6.0,2.0,15.0,12.0,4.0,2.0,0.0,0.0,2.45,3.2,3.0,2.6,3.1,2.87,2.45,3.21,3.1,2.57,3.16,2.99,2.2,1.66,2.1,1.72
2021-22,Premier League,1,league,E0,2021-12-04,15:00,Wolves,Liverpool,C Kavanagh,0,1,A,0.0,0.0,D,3.0,17.0,1.0,5.0,2.0,8.0,4.0,7.0,2.0,2.0,0.0,0.0,8.0,4.75,1.4,8.5,5.0,1.36,7.73,4.75,1.43,8.46,5.02,1.39,1.66,2.2,1.61,2.3
2021-22,Premier League,1,league,E0,2021-12-04,17:30,Watford,Man City,S Hooper,1,3,A,0.0,2.0,A,11.0,26.0,4.0,13.0,5.0,11.0,10.0,7.0,3.0,0.0,0.0,0.0,12.0,7.0,1.2,12.0,7.0,1.2,14.65,7.19,1.2,13.55,7.1,1.21,1.44,2.75,1.44,2.75
2021-22,Bundesliga,1,league,D1,2021-12-05,14:30,Stuttgart,Hertha,,2,2,D,2.0,1.0,H,10.0,15.0,3.0,8.0,7.0,5.0,9.0,16.0,0.0,1.0,0.0,0.0,2.2,3.4,3.3,2.0,3.5,3.75,2.27,3.36,3.28,2.08,3.48,3.62,1.99,1.91,1.92,1.98
2021-22,Bundesliga,1,league,D1,2021-12-05,16:30,M'gladbach,Freiburg,,0,6,A,0.0,6.0,A,19.0,15.0,3.0,8.0,3.0,3.0,12.0,15.0,2.0,1.0,0.0,0.0,1.83,3.75,4.2,1.8,3.75,4.33,1.86,3.75,4.15,1.82,3.8,4.36,1.72,2.1,1.72,2.1
2021-22,La Liga,1,league,SP1,2021-12-05,13:00,Vallecano,Espanol,,1,0,H,0.0,0.0,D,7.0,10.0,0.0,3.0,6.0,3.0,18.0,11.0,3.0,3.0,0.0,1.0,2.15,3.1,3.8,2.05,3.25,3.8,2.15,3.25,3.66,2.04,3.31,3.99,2.2,1.66,2.1,1.72
2021-22,La Liga,1,league,SP1,2021-12-05,15:15,Elche,Cadiz,,3,1,H,1.0,0.0,H,8.0,15.0,3.0,6.0,3.0,3.0,16.0,15.0,7.0,3.0,0.0,0.0,2.05,3.1,4.2,2.05,3.1,4.0,2.03,3.2,4.15,2.11,3.09,4.09,2.62,1.5,2.62,1.5
2021-22,La Liga,1,league,SP1,2021-12-05,17:30,Levante,Osasuna,,0,0,D,0.0,0.0,D,11.0,11.0,3.0,1.0,7.0,2.0,12.0,16.0,2.0,3.0,0.0,0.0,2.4,3.2,3.1,2.3,3.25,3.2,2.49,3.24,2.98,2.38,3.13,3.28,2.2,1.66,2.3,1.61
2021-22,La Liga,1,league,SP1,2021-12-05,20:00,Celta,Valencia,,1,2,A,1.0,1.0,D,11.0,8.0,5.0,5.0,6.0,4.0,10.0,22.0,3.0,2.0,0.0,0.0,2.1,3.25,3.75,1.9,3.5,4.2,2.11,3.38,3.61,1.92,3.53,4.15,2.1,1.72,2.03,1.87
2021-22,Premier League,1,league,E0,2021-12-05,14:00,Leeds,Brentford,D Coote,2,2,D,1.0,0.0,H,13.0,9.0,6.0,3.0,5.0,1.0,11.0,9.0,5.0,3.0,0.0,0.0,1.95,3.6,3.8,1.83,3.5,4.5,1.94,3.62,3.99,1.84,3.52,4.75,1.96,1.94,2.1,1.72
2021-22,Premier League,1,league,E0,2021-12-05,14:00,Man United,Crystal Palace,C Pawson,1,0,H,0.0,0.0,D,16.0,8.0,3.0,2.0,9.0,6.0,16.0,9.0,2.0,2.0,0.0,0.0,1.5,4.33,6.5,1.5,4.33,6.5,1.57,4.19,6.09,1.52,4.46,6.42,1.8,2.0,1.66,2.2
