date,team,opponent,elo,opp_elo
2025-11-13,Suriname,El Salvador,1603.2,1493.5
2025-11-13,El Salvador,Suriname,1493.5,1603.2
2025-11-13,Guatemala,Panama,1671.8,1849.7
2025-11-13,Panama,Guatemala,1849.7,1671.8
2025-11-13,Bermuda,Curaçao,1310.6,1613.5
2025-11-13,Curaçao,Bermuda,1613.5,1310.6
2025-11-13,Trinidad and Tobago,Jamaica,1577.9,1683.0
2025-11-13,Jamaica,Trinidad and Tobago,1683.0,1577.9
2025-11-13,Haiti,Costa Rica,1660.3,1801.9
2025-11-13,Costa Rica,Haiti,1801.9,1660.3
2025-11-13,Nicaragua,Honduras,1473.0,1744.9
2025-11-13,Honduras,Nicaragua,1744.9,1473.0
2025-11-14,Angola,Argentina,1597.4,2183.2
2025-11-14,Argentina,Angola,2183.2,1597.4
2025-11-14,Australia,Venezuela,1919.1,1798.7
2025-11-14,Venezuela,Australia,1798.7,1919.1
2025-11-14,South Korea,Bolivia,1898.0,1768.1
2025-11-14,Bolivia,South Korea,1768.1,1898.0
2025-11-14,Morocco,Mozambique,1927.0,1521.0
2025-11-14,Mozambique,Morocco,1521.0,1927.0
2025-11-14,Oman,Sudan,1605.2,1493.9
2025-11-14,Sudan,Oman,1493.9,1605.2
2025-11-14,Comoros,Namibia,1486.4,1450.5
2025-11-14,Namibia,Comoros,1450.5,1486.4
2025-11-14,Uganda,Chad,1551.4,1241.7
2025-11-14,Chad,Uganda,1241.7,1551.4
2025-11-14,Burkina Faso,Niger,1662.5,1529.8
2025-11-14,Niger,Burkina Faso,1529.8,1662.5
2025-11-14,Japan,Ghana,1954.4,1632.4
2025-11-14,Ghana,Japan,1632.4,1954.4
2025-11-14,Saudi Arabia,Ivory Coast,1705.2,1720.2
2025-11-14,Ivory Coast,Saudi Arabia,1720.2,1705.2
2025-11-14,Tunisia,Jordan,1751.8,1735.8
2025-11-14,Jordan,Tunisia,1735.8,1751.8
2025-11-14,Luxembourg,Germany,1454.5,1962.4
2025-11-14,Germany,Luxembourg,1962.4,1454.5
2025-11-14,Slovakia,Northern Ireland,1746.5,1659.9
2025-11-14,Northern Ireland,Slovakia,1659.9,1746.5
2025-11-14,Finland,Malta,1598.2,1300.6
2025-11-14,Malta,Finland,1300.6,1598.2
2025-11-14,Poland,Netherlands,1780.4,2024.9
2025-11-14,Netherlands,Poland,2024.9,1780.4
2025-11-14,Croatia,Faroe Islands,1982.3,1425.2
2025-11-14,Faroe Islands,Croatia,1425.2,1982.3
2025-11-14,Gibraltar,Montenegro,1116.4,1496.8
2025-11-14,Montenegro,Gibraltar,1496.8,1116.4
2025-11-14,Uzbekistan,Egypt,1820.0,1781.7
2025-11-14,Egypt,Uzbekistan,1781.7,1820.0
2025-11-15,Russia,Chile,1864.6,1775.5
2025-11-15,Chile,Russia,1775.5,1864.6
2025-11-15,Libya,Mauritania,1526.8,1464.0
2025-11-15,Mauritania,Libya,1464.0,1526.8
2025-11-15,Kuwait,Tanzania,1437.4,1434.4
2025-11-15,Tanzania,Kuwait,1434.4,1437.4
2025-11-15,Lesotho,Malawi,1424.6,1450.1
2025-11-15,Malawi,Lesotho,1450.1,1424.6
2025-11-15,Guinea,Liberia,1603.4,1444.3
2025-11-15,Liberia,Guinea,1444.3,1603.4
2025-11-15,Brazil,Senegal,2050.6,1921.2
2025-11-15,Senegal,Brazil,1921.2,2050.6
2025-11-15,Colombia,New Zealand,2067.2,1762.1
2025-11-15,New Zealand,Colombia,1762.1,2067.2
2025-11-15,Mexico,Uruguay,1956.2,1992.1
2025-11-15,Uruguay,Mexico,1992.1,1956.2
2025-11-15,South Africa,Zambia,1673.1,1563.3
2025-11-15,Zambia,South Africa,1563.3,1673.1
2025-11-15,United States,Paraguay,1823.1,1912.2
2025-11-15,Paraguay,United States,1912.2,1823.1
2025-11-15,Slovenia,Kosovo,1789.1,1721.6
2025-11-15,Kosovo,Slovenia,1721.6,1789.1
2025-11-15,Switzerland,Sweden,1955.6,1731.2
2025-11-15,Sweden,Switzerland,1731.2,1955.6
2025-11-15,Denmark,Belarus,1973.7,1521.4
2025-11-15,Belarus,Denmark,1521.4,1973.7
2025-11-15,Greece,Scotland,1817.8,1826.3
2025-11-15,Scotland,Greece,1826.3,1817.8
2025-11-15,Turkey,Bulgaria,1917.2,1483.9
2025-11-15,Bulgaria,Turkey,1483.9,1917.2
2025-11-15,Georgia,Spain,1740.1,2242.6
2025-11-15,Spain,Georgia,2242.6,1740.1
2025-11-15,Cyprus,Austria,1381.0,1883.9
2025-11-15,Austria,Cyprus,1883.9,1381.0
2025-11-15,Bosnia and Herzegovina,Romania,1574.7,1737.4
2025-11-15,Romania,Bosnia and Herzegovina,1737.4,1574.7
2025-11-15,Liechtenstein,Wales,970.1,1751.5
2025-11-15,Wales,Liechtenstein,1751.5,970.1
2025-11-15,Kazakhstan,Belgium,1482.1,1922.5
2025-11-15,Belgium,Kazakhstan,1922.5,1482.1
2025-11-15,Martinique,Cuba,1525.0,1369.0
2025-11-15,Cuba,Martinique,1369.0,1525.0
2025-11-15,Saint Vincent and the Grenadines,Saint Lucia,1360.9,1238.8
2025-11-15,Saint Lucia,Saint Vincent and the Grenadines,1238.8,1360.9
2025-11-15,Dominica,Sint Maarten,1173.0,1274.9
2025-11-15,Sint Maarten,Dominica,1274.9,1173.0
2025-11-15,Saint Martin,Belize,1285.8,1261.4
2025-11-15,Belize,Saint Martin,1261.4,1285.8
2025-11-15,Barbados,Aruba,1168.1,1161.5
2025-11-15,Aruba,Barbados,1161.5,1168.1
2025-11-15,Guyana,Bonaire,1457.3,1131.4
2025-11-15,Bonaire,Guyana,1131.4,1457.3
2025-11-15,Bahamas,British Virgin Islands,1017.6,941.4
2025-11-15,British Virgin Islands,Bahamas,941.4,1017.6
2025-11-15,Cayman Islands,Anguilla,1033.7,895.0
2025-11-15,Anguilla,Cayman Islands,895.0,1033.7
2025-11-15,Basque Country,Palestine,1793.7,1579.2
2025-11-15,Palestine,Basque Country,1579.2,1793.7
2025-11-16,Nigeria,DR Congo,1745.9,1730.4
2025-11-16,DR Congo,Nigeria,1730.4,1745.9
2025-11-16,Ukraine,Iceland,1849.5,1637.7
2025-11-16,Iceland,Ukraine,1637.7,1849.5
2025-11-16,Azerbaijan,France,1400.4,2119.3
2025-11-16,France,Azerbaijan,2119.3,1400.4
2025-11-16,Portugal,Armenia,2025.2,1445.5
2025-11-16,Armenia,Portugal,1445.5,2025.2
2025-11-16,Hungary,Republic of Ireland,1782.9,1716.6
2025-11-16,Republic of Ireland,Hungary,1716.6,1782.9
2025-11-16,Moldova,Israel,1355.5,1667.4
2025-11-16,Israel,Moldova,1667.4,1355.5
2025-11-16,Italy,Norway,1967.5,1926.3
2025-11-16,Norway,Italy,1926.3,1967.5
2025-11-16,Albania,England,1732.3,2093.6
2025-11-16,England,Albania,2093.6,1732.3
2025-11-16,Serbia,Latvia,1829.7,1343.6
2025-11-16,Latvia,Serbia,1343.6,1829.7
2025-11-17,Comoros,Namibia,1492.7,1444.2
2025-11-17,Namibia,Comoros,1444.2,1492.7
2025-11-17,Mozambique,Chad,1520.0,1238.8
2025-11-17,Chad,Mozambique,1238.8,1520.0
2025-11-17,Madagascar,Equatorial Guinea,1480.9,1499.1
2025-11-17,Equatorial Guinea,Madagascar,1499.1,1480.9
2025-11-17,Finland,Andorra,1561.9,1145.6
2025-11-17,Andorra,Finland,1145.6,1561.9
2025-11-17,Qatar,Zimbabwe,1635.2,1435.2
2025-11-17,Zimbabwe,Qatar,1435.2,1635.2
2025-11-17,Bahrain,Somalia,1558.0,1022.0
2025-11-17,Somalia,Bahrain,1022.0,1558.0
2025-11-17,Northern Ireland,Luxembourg,1649.7,1449.3
2025-11-17,Luxembourg,Northern Ireland,1449.3,1649.7
2025-11-17,Germany,Slovakia,1967.7,1756.7
2025-11-17,Slovakia,Germany,1756.7,1967.7
2025-11-17,Malta,Poland,1336.9,1788.3
2025-11-17,Poland,Malta,1788.3,1336.9
2025-11-17,Netherlands,Lithuania,2017.0,1332.8
2025-11-17,Lithuania,Netherlands,1332.8,2017.0
2025-11-17,Czech Republic,Gibraltar,1785.7,1109.7
2025-11-17,Gibraltar,Czech Republic,1109.7,1785.7
2025-11-17,Montenegro,Croatia,1503.5,1983.6
2025-11-17,Croatia,Montenegro,1983.6,1503.5
2025-11-17,Cape Verde,Egypt,1672.0,1761.7
2025-11-17,Egypt,Cape Verde,1761.7,1672.0
2025-11-17,Vanuatu,Fiji,1383.4,1474.7
2025-11-17,Fiji,Vanuatu,1474.7,1383.4
2025-11-18,Angola,Zambia,1595.6,1556.4
2025-11-18,Zambia,Angola,1556.4,1595.6
2025-11-18,Morocco,Uganda,1928.0,1554.3
2025-11-18,Uganda,Morocco,1554.3,1928.0
2025-11-18,Oman,Ivory Coast,1612.1,1712.6
2025-11-18,Ivory Coast,Oman,1712.6,1612.1
2025-11-18,Saudi Arabia,Algeria,1712.8,1812.8
2025-11-18,Algeria,Saudi Arabia,1812.8,1712.8
2025-11-18,Guinea,Niger,1612.0,1523.5
2025-11-18,Niger,Guinea,1523.5,1612.0
2025-11-18,Kenya,Senegal,1461.9,1911.5
2025-11-18,Senegal,Kenya,1911.5,1461.9
2025-11-18,Benin,Burkina Faso,1566.4,1668.8
2025-11-18,Burkina Faso,Benin,1668.8,1566.4
2025-11-18,Japan,Bolivia,1958.1,1761.8
2025-11-18,Bolivia,Japan,1761.8,1958.1
2025-11-18,Mali,Jordan,1719.7,1729.0
2025-11-18,Jordan,Mali,1729.0,1719.7
2025-11-18,Kuwait,Gambia,1447.4,1546.5
2025-11-18,Gambia,Kuwait,1546.5,1447.4
2025-11-18,Lesotho,Malawi,1425.4,1449.3
2025-11-18,Malawi,Lesotho,1449.3,1425.4
2025-11-18,Maldives,Philippines,1060.2,1309.5
2025-11-18,Philippines,Maldives,1309.5,1060.2
2025-11-18,Timor-Leste,Tajikistan,907.7,1435.8
2025-11-18,Tajikistan,Timor-Leste,1435.8,907.7
2025-11-18,Yemen,Bhutan,1287.9,872.7
2025-11-18,Bhutan,Yemen,872.7,1287.9
2025-11-18,Brunei,Lebanon,894.7,1454.9
2025-11-18,Lebanon,Brunei,1454.9,894.7
2025-11-18,Bangladesh,India,1103.5,1266.9
2025-11-18,India,Bangladesh,1266.9,1103.5
2025-11-18,Hong Kong,Singapore,1362.2,1265.9
2025-11-18,Singapore,Hong Kong,1265.9,1362.2
2025-11-18,Sri Lanka,Thailand,1017.4,1527.9
2025-11-18,Thailand,Sri Lanka,1527.9,1017.4
2025-11-18,Turkmenistan,Taiwan,1381.3,1063.2
2025-11-18,Taiwan,Turkmenistan,1063.2,1381.3
2025-11-18,Pakistan,Syria,1029.2,1577.8
2025-11-18,Syria,Pakistan,1577.8,1029.2
2025-11-18,Malaysia,Nepal,1478.6,1105.0
2025-11-18,Nepal,Malaysia,1105.0,1478.6
2025-11-18,Brazil,Tunisia,2060.2,1758.6
2025-11-18,Tunisia,Brazil,1758.6,2060.2
2025-11-18,Canada,Venezuela,1898.6,1812.1
2025-11-18,Venezuela,Canada,1812.1,1898.6
2025-11-18,Chile,Peru,1798.0,1784.8
2025-11-18,Peru,Chile,1784.8,1798.0
2025-11-18,Colombia,Australia,2070.2,1905.7
2025-11-18,Australia,Colombia,1905.7,2070.2
2025-11-18,Cyprus,Estonia,1375.7,1398.4
2025-11-18,Estonia,Cyprus,1398.4,1375.7
2025-11-18,Ecuador,New Zealand,2013.1,1759.2
2025-11-18,New Zealand,Ecuador,1759.2,2013.1
2025-11-18,Faroe Islands,Kazakhstan,1423.9,1497.2
2025-11-18,Kazakhstan,Faroe Islands,1497.2,1423.9
2025-11-18,South Korea,Ghana,1904.3,1628.8
2025-11-18,Ghana,South Korea,1628.8,1904.3
2025-11-18,Mexico,Paraguay,1954.4,1902.5
2025-11-18,Paraguay,Mexico,1902.5,1954.4
2025-11-18,United States,Uruguay,1832.8,1994.0
2025-11-18,Uruguay,United States,1994.0,1832.8
2025-11-18,Iraq,United Arab Emirates,1718.1,1675.5
2025-11-18,United Arab Emirates,Iraq,1675.5,1718.1
2025-11-18,Kosovo,Switzerland,1765.0,1965.0
2025-11-18,Switzerland,Kosovo,1965.0,1765.0
2025-11-18,Sweden,Slovenia,1721.8,1745.6
2025-11-18,Slovenia,Sweden,1745.6,1721.8
2025-11-18,Scotland,Denmark,1811.4,1955.3
2025-11-18,Denmark,Scotland,1955.3,1811.4
2025-11-18,Belarus,Greece,1539.8,1832.7
2025-11-18,Greece,Belarus,1832.7,1539.8
2025-11-18,Spain,Turkey,2249.3,1919.9
2025-11-18,Turkey,Spain,1919.9,2249.3
2025-11-18,Bulgaria,Georgia,1481.3,1733.4
2025-11-18,Georgia,Bulgaria,1733.4,1481.3
2025-11-18,Austria,Bosnia and Herzegovina,1889.2,1610.0
2025-11-18,Bosnia and Herzegovina,Austria,1610.0,1889.2
2025-11-18,Romania,San Marino,1702.0,914.4
2025-11-18,San Marino,Romania,914.4,1702.0
2025-11-18,Wales,North Macedonia,1752.3,1674.0
2025-11-18,North Macedonia,Wales,1674.0,1752.3
2025-11-18,Belgium,Liechtenstein,1907.5,969.4
2025-11-18,Liechtenstein,Belgium,969.4,1907.5
2025-11-18,Dominican Republic,Martinique,1491.5,1493.0
2025-11-18,Martinique,Dominican Republic,1493.0,1491.5
2025-11-18,Saint Kitts and Nevis,Belize,1271.3,1277.5
2025-11-18,Belize,Saint Kitts and Nevis,1277.5,1271.3
2025-11-18,Antigua and Barbuda,Guyana,1111.7,1461.3
2025-11-18,Guyana,Antigua and Barbuda,1461.3,1111.7
2025-11-18,Iran,Uzbekistan,1882.5,1840.1
2025-11-18,Uzbekistan,Iran,1840.1,1882.5
2025-11-18,Guatemala,Suriname,1656.2,1620.5
2025-11-18,Suriname,Guatemala,1620.5,1656.2
2025-11-18,Panama,El Salvador,1865.3,1476.3
2025-11-18,El Salvador,Panama,1476.3,1865.3
2025-11-18,Jamaica,Curaçao,1682.7,1634.9
2025-11-18,Curaçao,Jamaica,1634.9,1682.7
2025-11-18,Trinidad and Tobago,Bermuda,1578.2,1289.3
2025-11-18,Bermuda,Trinidad and Tobago,1289.3,1578.2
2025-11-18,Costa Rica,Honduras,1774.1,1701.2
2025-11-18,Honduras,Costa Rica,1701.2,1774.1
2025-11-18,Haiti,Nicaragua,1688.0,1516.8
2025-11-18,Nicaragua,Haiti,1516.8,1688.0
2025-11-19,Laos,Vietnam,942.8,1460.2
2025-11-19,Vietnam,Laos,1460.2,942.8
2025-11-20,Vanuatu,Solomon Islands,1411.7,1447.2
2025-11-20,Solomon Islands,Vanuatu,1447.2,1411.7
2025-11-20,Papua New Guinea,Fiji,1442.4,1446.4
2025-11-20,Fiji,Papua New Guinea,1446.4,1442.4
2025-11-23,Papua New Guinea,Vanuatu,1458.8,1428.2
2025-11-23,Vanuatu,Papua New Guinea,1428.2,1458.8
2025-11-25,Mauritania,Kuwait,1458.3,1450.1
2025-11-25,Kuwait,Mauritania,1450.1,1458.3
2025-11-25,Syria,South Sudan,1583.4,1278.5
2025-11-25,South Sudan,Syria,1278.5,1583.4
2025-11-25,Palestine,Libya,1574.3,1532.4
2025-11-25,Libya,Palestine,1532.4,1574.3
2025-11-26,Oman,Somalia,1597.1,1041.5
2025-11-26,Somalia,Oman,1041.5,1597.1
2025-11-26,Bahrain,Djibouti,1538.5,1077.1
2025-11-26,Djibouti,Bahrain,1077.1,1538.5
2025-11-26,Sudan,Lebanon,1487.0,1459.6
2025-11-26,Lebanon,Sudan,1459.6,1487.0
2025-11-26,Comoros,Yemen,1503.9,1295.1
2025-11-26,Yemen,Comoros,1295.1,1503.9
2025-12-01,Tunisia,Syria,1765.6,1592.3
2025-12-01,Syria,Tunisia,1592.3,1765.6
2025-12-01,Qatar,Palestine,1618.2,1571.9
2025-12-01,Palestine,Qatar,1571.9,1618.2
2025-12-02,Morocco,Comoros,1930.3,1493.1
2025-12-02,Comoros,Morocco,1493.1,1930.3
2025-12-02,Saudi Arabia,Oman,1697.8,1578.7
2025-12-02,Oman,Saudi Arabia,1578.7,1697.8
2025-12-02,Egypt,Kuwait,1757.9,1480.8
2025-12-02,Kuwait,Egypt,1480.8,1757.9
2025-12-03,Jordan,United Arab Emirates,1718.8,1663.3
2025-12-03,United Arab Emirates,Jordan,1663.3,1718.8
2025-12-03,Algeria,Sudan,1827.8,1505.5
2025-12-03,Sudan,Algeria,1505.5,1827.8
2025-12-03,Iraq,Bahrain,1730.4,1541.2
2025-12-03,Bahrain,Iraq,1541.2,1730.4
2025-12-04,Palestine,Tunisia,1592.8,1743.6
2025-12-04,Tunisia,Palestine,1743.6,1592.8
2025-12-04,Qatar,Syria,1597.2,1614.2
2025-12-04,Syria,Qatar,1614.2,1597.2
2025-12-05,Oman,Morocco,1568.6,1933.7
2025-12-05,Morocco,Oman,1933.7,1568.6
2025-12-05,Comoros,Saudi Arabia,1489.8,1707.9
2025-12-05,Saudi Arabia,Comoros,1707.9,1489.8
2025-12-06,Kuwait,Jordan,1490.8,1731.4
2025-12-06,Jordan,Kuwait,1731.4,1490.8
2025-12-06,United Arab Emirates,Egypt,1650.7,1747.9
2025-12-06,Egypt,United Arab Emirates,1747.9,1650.7
2025-12-06,Bahrain,Algeria,1533.6,1816.9
2025-12-06,Algeria,Bahrain,1816.9,1533.6
2025-12-06,Sudan,Iraq,1516.4,1737.9
2025-12-06,Iraq,Sudan,1737.9,1516.4
2025-12-07,Qatar,Tunisia,1593.7,1737.5
2025-12-07,Tunisia,Qatar,1737.5,1593.7
2025-12-07,Syria,Palestine,1617.7,1599.0
2025-12-07,Palestine,Syria,1599.0,1617.7
2025-12-08,Morocco,Saudi Arabia,1921.9,1717.9
2025-12-08,Saudi Arabia,Morocco,1717.9,1921.9
2025-12-08,Oman,Comoros,1580.3,1479.8
2025-12-08,Comoros,Oman,1479.8,1580.3
2025-12-09,Egypt,Jordan,1743.8,1740.4
2025-12-09,Jordan,Egypt,1740.4,1743.8
2025-12-09,United Arab Emirates,Kuwait,1654.8,1481.8
2025-12-09,Kuwait,United Arab Emirates,1481.8,1654.8
2025-12-09,Algeria,Iraq,1826.1,1747.8
2025-12-09,Iraq,Algeria,1747.8,1826.1
2025-12-09,Bahrain,Sudan,1524.4,1506.6
2025-12-09,Sudan,Bahrain,1506.6,1524.4
2025-12-11,Morocco,Syria,1929.0,1616.9
2025-12-11,Syria,Morocco,1616.9,1929.0
2025-12-11,Palestine,Saudi Arabia,1599.8,1710.8
2025-12-11,Saudi Arabia,Palestine,1710.8,1599.8
2025-12-12,Jordan,Iraq,1766.9,1730.2
2025-12-12,Iraq,Jordan,1730.2,1766.9
2025-12-12,Algeria,United Arab Emirates,1843.6,1666.9
2025-12-12,United Arab Emirates,Algeria,1666.9,1843.6
2025-12-15,Morocco,United Arab Emirates,1933.3,1674.0
2025-12-15,United Arab Emirates,Morocco,1674.0,1933.3
2025-12-15,Saudi Arabia,Jordan,1721.2,1780.3
2025-12-15,Jordan,Saudi Arabia,1780.3,1721.2
2025-12-18,Jordan,Morocco,1792.8,1942.9
2025-12-18,Morocco,Jordan,1942.9,1792.8
2025-12-21,Morocco,Comoros,1951.8,1469.0
2025-12-21,Comoros,Morocco,1469.0,1951.8
2025-12-22,Mali,Zambia,1730.0,1550.2
2025-12-22,Zambia,Mali,1550.2,1730.0
2025-12-22,South Africa,Angola,1680.0,1601.8
2025-12-22,Angola,South Africa,1601.8,1680.0
2025-12-22,Egypt,Zimbabwe,1717.3,1452.1
2025-12-22,Zimbabwe,Egypt,1452.1,1717.3
2025-12-23,Nigeria,Tanzania,1745.0,1424.5
2025-12-23,Tanzania,Nigeria,1424.5,1745.0
2025-12-23,Tunisia,Uganda,1760.5,1552.0
2025-12-23,Uganda,Tunisia,1552.0,1760.5
2025-12-23,DR Congo,Benin,1731.3,1553.9
2025-12-23,Benin,DR Congo,1553.9,1731.3
2025-12-23,Senegal,Botswana,1914.9,1436.1
2025-12-23,Botswana,Senegal,1436.1,1914.9
2025-12-24,Burkina Faso,Equatorial Guinea,1681.3,1483.4
2025-12-24,Equatorial Guinea,Burkina Faso,1483.4,1681.3
2025-12-24,Algeria,Sudan,1836.6,1485.2
2025-12-24,Sudan,Algeria,1485.2,1836.6
2025-12-24,Ivory Coast,Mozambique,1727.6,1513.3
2025-12-24,Mozambique,Ivory Coast,1513.3,1727.6
2025-12-24,Cameroon,Gabon,1663.5,1584.7
2025-12-24,Gabon,Cameroon,1584.7,1663.5
2025-12-26,Zambia,Comoros,1562.1,1466.5
2025-12-26,Comoros,Zambia,1466.5,1562.1
2025-12-26,Morocco,Mali,1954.3,1718.1
2025-12-26,Mali,Morocco,1718.1,1954.3
2025-12-26,Angola,Zimbabwe,1582.4,1443.2
2025-12-26,Zimbabwe,Angola,1443.2,1582.4
2025-12-26,Egypt,South Africa,1726.3,1699.5
2025-12-26,South Africa,Egypt,1699.5,1726.3
2025-12-27,Uganda,Tanzania,1534.6,1417.7
2025-12-27,Tanzania,Uganda,1417.7,1534.6
2025-12-27,Nigeria,Tunisia,1751.9,1777.8
2025-12-27,Tunisia,Nigeria,1777.8,1751.9
2025-12-27,Benin,Botswana,1540.6,1430.8
2025-12-27,Botswana,Benin,1430.8,1540.6
2025-12-27,Senegal,DR Congo,1920.1,1744.6
2025-12-27,DR Congo,Senegal,1744.6,1920.1
2025-12-28,Equatorial Guinea,Sudan,1471.2,1475.0
2025-12-28,Sudan,Equatorial Guinea,1475.0,1471.2
2025-12-28,Algeria,Burkina Faso,1846.8,1693.4
2025-12-28,Burkina Faso,Algeria,1693.4,1846.8
2025-12-28,Gabon,Mozambique,1565.3,1502.0
2025-12-28,Mozambique,Gabon,1502.0,1565.3
2025-12-28,Ivory Coast,Cameroon,1738.9,1682.9
2025-12-28,Cameroon,Ivory Coast,1682.9,1738.9
2025-12-29,Morocco,Zambia,1935.6,1555.4
2025-12-29,Zambia,Morocco,1555.4,1935.6
2025-12-29,Comoros,Mali,1473.2,1736.8
2025-12-29,Mali,Comoros,1736.8,1473.2
2025-12-29,Angola,Egypt,1572.8,1749.3
2025-12-29,Egypt,Angola,1749.3,1572.8
2025-12-29,Zimbabwe,South Africa,1452.7,1676.4
2025-12-29,South Africa,Zimbabwe,1676.4,1452.7
2025-12-30,Uganda,Nigeria,1526.5,1778.7
2025-12-30,Nigeria,Uganda,1778.7,1526.5
2025-12-30,Tanzania,Tunisia,1425.8,1751.0
2025-12-30,Tunisia,Tanzania,1751.0,1425.8
2025-12-30,Benin,Senegal,1558.0,1908.4
2025-12-30,Senegal,Benin,1908.4,1558.0
2025-12-30,Botswana,DR Congo,1413.5,1756.2
2025-12-30,DR Congo,Botswana,1756.2,1413.5
2025-12-31,Equatorial Guinea,Algeria,1446.5,1861.4
2025-12-31,Algeria,Equatorial Guinea,1861.4,1446.5
2025-12-31,Sudan,Burkina Faso,1499.7,1678.8
2025-12-31,Burkina Faso,Sudan,1678.8,1499.7
2025-12-31,Gabon,Ivory Coast,1535.8,1734.9
2025-12-31,Ivory Coast,Gabon,1734.9,1535.8
2025-12-31,Mozambique,Cameroon,1531.5,1686.9
2025-12-31,Cameroon,Mozambique,1686.9,1531.5
2026-01-03,Senegal,Sudan,1918.7,1480.0
2026-01-03,Sudan,Senegal,1480.0,1918.7
2026-01-03,Mali,Tunisia,1720.8,1732.6
2026-01-03,Tunisia,Mali,1732.6,1720.8
2026-01-04,Morocco,Tanzania,1940.8,1444.1
2026-01-04,Tanzania,Morocco,1444.1,1940.8
2026-01-04,South Africa,Cameroon,1687.2,1701.4
2026-01-04,Cameroon,South Africa,1701.4,1687.2
2026-01-05,Egypt,Benin,1737.6,1547.7
2026-01-05,Benin,Egypt,1547.7,1737.6
2026-01-05,Nigeria,Mozambique,1792.9,1517.0
2026-01-05,Mozambique,Nigeria,1517.0,1792.9
2026-01-06,Algeria,DR Congo,1867.7,1766.9
2026-01-06,DR Congo,Algeria,1766.9,1867.7
2026-01-06,Ivory Coast,Burkina Faso,1746.9,1698.5
2026-01-06,Burkina Faso,Ivory Coast,1698.5,1746.9
2026-01-09,Mali,Senegal,1721.6,1924.3
2026-01-09,Senegal,Mali,1924.3,1721.6
2026-01-09,Morocco,Cameroon,1942.4,1725.4
2026-01-09,Cameroon,Morocco,1725.4,1942.4
2026-01-10,Algeria,Nigeria,1885.7,1808.8
2026-01-10,Nigeria,Algeria,1808.8,1885.7
2026-01-10,Egypt,Ivory Coast,1756.5,1784.6
2026-01-10,Ivory Coast,Egypt,1784.6,1756.5
2026-01-14,Senegal,Egypt,1936.1,1783.5
2026-01-14,Egypt,Senegal,1783.5,1936.1
2026-01-14,Morocco,Nigeria,1952.8,1854.5
2026-01-14,Nigeria,Morocco,1854.5,1952.8
2026-01-17,Egypt,Nigeria,1768.8,1867.4
2026-01-17,Nigeria,Egypt,1867.4,1768.8
2026-01-18,Morocco,Senegal,1939.9,1950.8
2026-01-18,Senegal,Morocco,1950.8,1939.9
2026-01-18,Bolivia,Panama,1753.7,1869.2
2026-01-18,Panama,Bolivia,1869.2,1753.7
2026-01-18,Grenada,Jamaica,1320.1,1674.6
2026-01-18,Jamaica,Grenada,1674.6,1320.1
2026-01-22,Panama,Mexico,1868.8,1942.9
2026-01-22,Mexico,Panama,1942.9,1868.8
2026-01-25,Bolivia,Mexico,1754.1,1953.6
2026-01-25,Mexico,Bolivia,1953.6,1754.1
2026-01-26,Uzbekistan,China,1841.9,1526.4
2026-01-26,China,Uzbekistan,1526.4,1841.9
2026-02-25,Mexico,Iceland,1960.9,1624.1
2026-02-25,Iceland,Mexico,1624.1,1960.9
2026-03-15,Bolivia,Trinidad and Tobago,1746.9,1562.1
2026-03-15,Trinidad and Tobago,Bolivia,1562.1,1746.9
2026-03-25,Bermuda,DR Congo,1305.4,1749.0
2026-03-25,DR Congo,Bermuda,1749.0,1305.4
2026-03-25,Equatorial Guinea,Kyrgyzstan,1440.2,1476.7
2026-03-25,Kyrgyzstan,Equatorial Guinea,1476.7,1440.2
2026-03-25,Kazakhstan,Namibia,1485.1,1433.0
2026-03-25,Namibia,Kazakhstan,1433.0,1485.1
2026-03-25,United States Virgin Islands,American Samoa,935.7,993.4
2026-03-25,American Samoa,United States Virgin Islands,993.4,935.7
2026-03-25,Puerto Rico,Guam,1350.5,969.5
2026-03-25,Guam,Puerto Rico,969.5,1350.5
2026-03-26,Brazil,France,2053.2,2120.9
2026-03-26,France,Brazil,2120.9,2053.2
2026-03-26,Colombia,Croatia,2079.9,1987.7
2026-03-26,Croatia,Colombia,1987.7,2079.9
2026-03-26,Cyprus,Belarus,1357.4,1553.5
2026-03-26,Belarus,Cyprus,1553.5,1357.4
2026-03-26,Georgia,Israel,1705.1,1683.3
2026-03-26,Israel,Georgia,1683.3,1705.1
2026-03-26,Moldova,Lithuania,1339.5,1332.0
2026-03-26,Lithuania,Moldova,1332.0,1339.5
2026-03-26,Vietnam,Bangladesh,1465.2,1127.1
2026-03-26,Bangladesh,Vietnam,1127.1,1465.2
2026-03-26,New Caledonia,Jamaica,1615.7,1678.4
2026-03-26,Jamaica,New Caledonia,1678.4,1615.7
2026-03-26,Bolivia,Suriname,1752.6,1601.7
2026-03-26,Suriname,Bolivia,1601.7,1752.6
2026-03-26,Italy,Northern Ireland,1919.0,1655.7
2026-03-26,Northern Ireland,Italy,1655.7,1919.0
2026-03-26,Wales,Bosnia and Herzegovina,1774.7,1626.0
2026-03-26,Bosnia and Herzegovina,Wales,1626.0,1774.7
2026-03-26,Poland,Albania,1792.9,1721.4
2026-03-26,Albania,Poland,1721.4,1792.9
2026-03-26,Ukraine,Sweden,1863.1,1717.5
2026-03-26,Sweden,Ukraine,1717.5,1863.1
