season,Date,HomeTeam,AwayTeam,FTR,dc_pA,dc_pD,dc_pH,dcx_pA,dcx_pD,dcx_pH
2020-21,2020-11-28,Dortmund,FC Koln,A,0.0791,0.1368,0.784,0.2828,0.2942,0.423
2020-21,2020-11-28,RB Leipzig,Bielefeld,H,0.0247,0.0969,0.8784,0.2828,0.2942,0.423
2020-21,2020-11-28,Stuttgart,Bayern Munich,A,0.7903,0.1359,0.0738,0.2828,0.2942,0.423
2020-21,2020-11-28,Union Berlin,Ein Frankfurt,D,0.3413,0.2581,0.4006,0.2828,0.2942,0.423
2020-21,2020-11-28,Valencia,Ath Madrid,A,0.501,0.2942,0.2048,0.2828,0.2942,0.423
2020-21,2020-11-28,Huesca,Sevilla,A,0.5133,0.2697,0.217,0.2828,0.2942,0.423
2020-21,2020-11-28,Real Madrid,Alaves,A,0.0779,0.1763,0.7458,0.2828,0.2942,0.423
2020-21,2020-11-28,West Brom,Sheffield United,H,0.3865,0.3508,0.2627,0.29,0.26,0.45
2020-21,2020-11-28,M'gladbach,Schalke 04,H,0.1252,0.2044,0.6704,0.29,0.26,0.45
2020-21,2020-11-28,Everton,Leeds,A,0.225,0.2029,0.5721,0.2828,0.2942,0.423
2020-21,2020-11-28,Elche,Cadiz,D,0.3272,0.3451,0.3276,0.2828,0.2942,0.423
2020-21,2020-11-29,Barcelona,Osasuna,H,0.0669,0.1334,0.7997,0.2828,0.2942,0.423
2020-21,2020-11-29,Getafe,Ath Bilbao,D,0.245,0.3419,0.4132,0.2828,0.2942,0.423
2020-21,2020-11-29,Chelsea,Tottenham,D,0.3115,0.2574,0.4312,0.2828,0.2942,0.423
2020-21,2020-11-29,Mainz,Hoffenheim,D,0.5073,0.2392,0.2535,0.2828,0.2942,0.423
2020-21,2020-11-29,Arsenal,Wolves,A,0.233,0.2936,0.4734,0.2828,0.2942,0.423
2020-21,2020-11-29,Southampton,Man United,A,0.4961,0.251,0.2528,0.2828,0.2942,0.423
2020-21,2020-11-29,Sociedad,Villarreal,D,0.2926,0.268,0.4395,0.2828,0.2942,0.423
2020-21,2020-11-29,Celta,Granada,H,0.3649,0.2836,0.3515,0.2828,0.2942,0.423
2020-21,2020-11-29,Leverkusen,Hertha,D,0.1879,0.2211,0.591,0.2828,0.2942,0.423
2020-21,2020-11-30,Leicester,Fulham,A,0.065,0.1488,0.7862,0.2828,0.2942,0.423
2020-21,2020-11-30,Betis,Eibar,A,0.2863,0.2758,0.4379,0.2828,0.2942,0.423
2020-21,2020-11-30,West Ham,Aston Villa,H,0.2494,0.2436,0.507,0.2828,0.2942,0.423
2020-21,2020-12-04,Ath Bilbao,Celta,A,0.2269,0.2849,0.4882,0.2828,0.2942,0.423
2020-21,2020-12-04,Hertha,Union Berlin,H,0.3129,0.2587,0.4284,0.2828,0.2942,0.423
2020-21,2020-12-05,Sevilla,Real Madrid,A,0.4046,0.286,0.3094,0.2828,0.2942,0.423
2020-21,2020-12-05,Levante,Getafe,H,0.3655,0.3148,0.3197,0.2828,0.2942,0.423
2020-21,2020-12-05,FC Koln,Wolfsburg,D,0.4271,0.269,0.304,0.2828,0.2942,0.423
2020-21,2020-12-05,Freiburg,M'gladbach,D,0.478,0.2611,0.2609,0.29,0.26,0.45
2020-21,2020-12-05,Ath Madrid,Valladolid,H,0.078,0.2457,0.6763,0.2828,0.2942,0.423
2020-21,2020-12-05,Cadiz,Barcelona,H,0.6076,0.2488,0.1435,0.2828,0.2942,0.423
2020-21,2020-12-05,Chelsea,Leeds,H,0.1417,0.1878,0.6705,0.2828,0.2942,0.423
2020-21,2020-12-05,Man City,Fulham,H,0.0169,0.0563,0.9268,0.2828,0.2942,0.423
2020-21,2020-12-05,West Ham,Man United,A,0.4623,0.2559,0.2818,0.2828,0.2942,0.423
2020-21,2020-12-05,Bayern Munich,RB Leipzig,D,0.1712,0.2086,0.6203,0.2828,0.2942,0.423
2020-21,2020-12-05,Bielefeld,Mainz,H,0.453,0.2956,0.2514,0.2828,0.2942,0.423
2020-21,2020-12-05,Ein Frankfurt,Dortmund,D,0.5406,0.2237,0.2357,0.2828,0.2942,0.423
2020-21,2020-12-05,Burnley,Everton,D,0.3928,0.2945,0.3127,0.2828,0.2942,0.423
2020-21,2020-12-06,Liverpool,Wolves,H,0.1488,0.2414,0.6098,0.2828,0.2942,0.423
2020-21,2020-12-06,Tottenham,Arsenal,H,0.2478,0.2706,0.4815,0.2828,0.2942,0.423
2020-21,2020-12-06,Sheffield United,Leicester,A,0.4216,0.3186,0.2598,0.2828,0.2942,0.423
2020-21,2020-12-06,West Brom,Crystal Palace,A,0.3838,0.3374,0.2788,0.29,0.26,0.45
2020-21,2020-12-06,Alaves,Sociedad,D,0.4734,0.2879,0.2387,0.2828,0.2942,0.423
2020-21,2020-12-06,Villarreal,Elche,D,0.1678,0.2634,0.5688,0.2828,0.2942,0.423
2020-21,2020-12-06,Osasuna,Betis,A,0.3041,0.2698,0.426,0.2828,0.2942,0.423
2020-21,2020-12-06,Granada,Huesca,D,0.2113,0.2597,0.529,0.2828,0.2942,0.423
2020-21,2020-12-06,Schalke 04,Leverkusen,A,0.5635,0.2432,0.1933,0.2828,0.2942,0.423
2020-21,2020-12-06,Werder Bremen,Stuttgart,A,0.2817,0.259,0.4593,0.2828,0.2942,0.423
2020-21,2020-12-07,Eibar,Valencia,D,0.3694,0.2985,0.3321,0.2828,0.2942,0.423
2020-21,2020-12-07,Brighton,Southampton,A,0.3727,0.2877,0.3396,0.2828,0.2942,0.423
2020-21,2020-12-07,Hoffenheim,Augsburg,H,0.1907,0.223,0.5864,0.2828,0.2942,0.423
2020-21,2020-12-11,Leeds,West Ham,A,0.3589,0.2474,0.3937,0.2828,0.2942,0.423
2020-21,2020-12-11,Wolfsburg,Ein Frankfurt,H,0.2729,0.2579,0.4692,0.2828,0.2942,0.423
2020-21,2020-12-11,Valladolid,Osasuna,H,0.3013,0.3244,0.3742,0.2828,0.2942,0.423
2020-21,2020-12-12,Getafe,Sevilla,A,0.3359,0.3369,0.3272,0.2828,0.2942,0.423
2020-21,2020-12-12,Mainz,FC Koln,A,0.3207,0.259,0.4203,0.2828,0.2942,0.423
2020-21,2020-12-12,Valencia,Ath Bilbao,D,0.2781,0.3015,0.4204,0.2828,0.2942,0.423
2020-21,2020-12-12,M'gladbach,Hertha,D,0.1924,0.2301,0.5776,0.29,0.26,0.45
2020-21,2020-12-12,RB Leipzig,Werder Bremen,H,0.1165,0.1875,0.696,0.2828,0.2942,0.423
2020-21,2020-12-12,Union Berlin,Bayern Munich,D,0.717,0.1677,0.1153,0.2828,0.2942,0.423
2020-21,2020-12-12,Real Madrid,Ath Madrid,H,0.3372,0.3245,0.3383,0.2828,0.2942,0.423
2020-21,2020-12-12,Freiburg,Bielefeld,H,0.1422,0.2533,0.6045,0.2828,0.2942,0.423
2020-21,2020-12-12,Newcastle,West Brom,H,0.1909,0.3079,0.5012,0.29,0.26,0.45
2020-21,2020-12-12,Man United,Man City,D,0.4921,0.2535,0.2544,0.2828,0.2942,0.423
2020-21,2020-12-12,Everton,Chelsea,H,0.4597,0.2576,0.2827,0.2828,0.2942,0.423
2020-21,2020-12-12,Dortmund,Stuttgart,A,0.0946,0.158,0.7474,0.2828,0.2942,0.423
2020-21,2020-12-12,Wolves,Aston Villa,A,0.2028,0.2765,0.5208,0.2828,0.2942,0.423
2020-21,2020-12-12,Huesca,Alaves,H,0.3157,0.3058,0.3785,0.2828,0.2942,0.423
2020-21,2020-12-13,Barcelona,Levante,H,0.0632,0.1229,0.8139,0.2828,0.2942,0.423
2020-21,2020-12-13,Augsburg,Schalke 04,D,0.2375,0.2662,0.4963,0.2828,0.2942,0.423
2020-21,2020-12-13,Leverkusen,Hoffenheim,H,0.2521,0.2378,0.5101,0.2828,0.2942,0.423
2020-21,2020-12-13,Betis,Villarreal,D,0.4679,0.2577,0.2744,0.2828,0.2942,0.423
2020-21,2020-12-13,Elche,Granada,A,0.3379,0.311,0.3511,0.2828,0.2942,0.423
2020-21,2020-12-13,Sociedad,Eibar,D,0.1776,0.2603,0.5621,0.2828,0.2942,0.423
2020-21,2020-12-13,Southampton,Sheffield United,H,0.2382,0.3085,0.4533,0.2828,0.2942,0.423
2020-21,2020-12-13,Fulham,Liverpool,D,0.7917,0.1388,0.0694,0.2828,0.2942,0.423
2020-21,2020-12-13,Arsenal,Burnley,A,0.1423,0.2429,0.6148,0.2828,0.2942,0.423
2020-21,2020-12-13,Leicester,Brighton,H,0.159,0.2415,0.5994,0.2828,0.2942,0.423
2020-21,2020-12-13,Crystal Palace,Tottenham,D,0.5214,0.2743,0.2044,0.2828,0.2942,0.423
2020-21,2020-12-14,Celta,Cadiz,H,0.3053,0.3266,0.368,0.2828,0.2942,0.423
2020-21,2020-12-15,Wolves,Chelsea,H,0.3879,0.2987,0.3134,0.2828,0.2942,0.423
2020-21,2020-12-15,Real Madrid,Ath Bilbao,H,0.1442,0.2438,0.612,0.2828,0.2942,0.423
2020-21,2020-12-15,Werder Bremen,Dortmund,A,0.5947,0.2154,0.1899,0.2828,0.2942,0.423
2020-21,2020-12-15,Hertha,Mainz,D,0.2307,0.2449,0.5244,0.2828,0.2942,0.423
2020-21,2020-12-15,Ein Frankfurt,M'gladbach,D,0.4085,0.254,0.3374,0.29,0.26,0.45
2020-21,2020-12-15,Man City,West Brom,D,0.027,0.0988,0.8742,0.29,0.26,0.45
2020-21,2020-12-15,Stuttgart,Union Berlin,D,0.3584,0.2651,0.3765,0.2828,0.2942,0.423
2020-21,2020-12-16,Arsenal,Southampton,D,0.1929,0.2397,0.5674,0.2828,0.2942,0.423
2020-21,2020-12-16,Liverpool,Tottenham,H,0.2283,0.2483,0.5233,0.2828,0.2942,0.423
2020-21,2020-12-16,Bayern Munich,Wolfsburg,H,0.0812,0.1491,0.7697,0.2828,0.2942,0.423
2020-21,2020-12-16,Bielefeld,Augsburg,A,0.4772,0.2937,0.2292,0.2828,0.2942,0.423
2020-21,2020-12-16,Hoffenheim,RB Leipzig,A,0.4567,0.252,0.2914,0.2828,0.2942,0.423
2020-21,2020-12-16,Barcelona,Sociedad,H,0.1405,0.1979,0.6616,0.2828,0.2942,0.423
2020-21,2020-12-16,Leeds,Newcastle,H,0.2686,0.2662,0.4652,0.2828,0.2942,0.423
2020-21,2020-12-16,FC Koln,Leverkusen,A,0.5178,0.2417,0.2405,0.2828,0.2942,0.423
2020-21,2020-12-16,Fulham,Brighton,D,0.4091,0.2911,0.2998,0.2828,0.2942,0.423
2020-21,2020-12-16,West Ham,Crystal Palace,D,0.2264,0.2676,0.506,0.2828,0.2942,0.423
2020-21,2020-12-16,Schalke 04,Freiburg,A,0.3693,0.2859,0.3448,0.2828,0.2942,0.423
2020-21,2020-12-16,Leicester,Everton,A,0.2362,0.252,0.5118,0.2828,0.2942,0.423
2020-21,2020-12-17,Sheffield United,Man United,A,0.4962,0.3015,0.2022,0.2828,0.2942,0.423
2020-21,2020-12-17,Aston Villa,Burnley,D,0.2623,0.2839,0.4538,0.2828,0.2942,0.423
2020-21,2020-12-18,Union Berlin,Dortmund,H,0.5381,0.229,0.2329,0.2828,0.2942,0.423
2020-21,2020-12-18,Ath Bilbao,Huesca,H,0.2269,0.284,0.4891,0.2828,0.2942,0.423
2020-21,2020-12-19,Leverkusen,Bayern Munich,A,0.548,0.221,0.231,0.2828,0.2942,0.423
2020-21,2020-12-19,Schalke 04,Bielefeld,A,0.1903,0.3029,0.5068,0.2828,0.2942,0.423
2020-21,2020-12-19,RB Leipzig,FC Koln,D,0.0848,0.1561,0.7591,0.2828,0.2942,0.423
2020-21,2020-12-19,Osasuna,Villarreal,A,0.4915,0.2694,0.2391,0.2828,0.2942,0.423
2020-21,2020-12-19,Ath Madrid,Elche,H,0.0974,0.2819,0.6207,0.2828,0.2942,0.423
2020-21,2020-12-19,Levante,Sociedad,H,0.411,0.276,0.313,0.2828,0.2942,0.423
2020-21,2020-12-19,M'gladbach,Hoffenheim,A,0.2715,0.2421,0.4864,0.29,0.26,0.45
2020-21,2020-12-19,Southampton,Man City,A,0.6645,0.1989,0.1366,0.2828,0.2942,0.423
2020-21,2020-12-19,Augsburg,Ein Frankfurt,A,0.3929,0.2579,0.3492,0.2828,0.2942,0.423
2020-21,2020-12-19,Barcelona,Valencia,D,0.1086,0.1745,0.7169,0.2828,0.2942,0.423
2020-21,2020-12-19,Sevilla,Valladolid,D,0.1529,0.2772,0.5699,0.2828,0.2942,0.423
2020-21,2020-12-19,Crystal Palace,Liverpool,A,0.6076,0.2335,0.1589,0.2828,0.2942,0.423
2020-21,2020-12-19,Everton,Arsenal,H,0.3661,0.2844,0.3495,0.2828,0.2942,0.423
2020-21,2020-12-19,Newcastle,Fulham,D,0.2014,0.2835,0.5151,0.2828,0.2942,0.423
2020-21,2020-12-19,Mainz,Werder Bremen,A,0.3648,0.2721,0.3631,0.2828,0.2942,0.423
2020-21,2020-12-20,Freiburg,Hertha,H,0.3389,0.273,0.3881,0.2828,0.2942,0.423
2020-21,2020-12-20,Eibar,Real Madrid,A,0.5881,0.2523,0.1596,0.2828,0.2942,0.423
2020-21,2020-12-20,Wolfsburg,Stuttgart,H,0.2479,0.261,0.4911,0.2828,0.2942,0.423
2020-21,2020-12-20,West Brom,Aston Villa,A,0.4033,0.3043,0.2924,0.29,0.26,0.45
2020-21,2020-12-20,Man United,Leeds,H,0.1459,0.1741,0.68,0.2828,0.2942,0.423
2020-21,2020-12-20,Brighton,Sheffield United,D,0.2864,0.3468,0.3669,0.2828,0.2942,0.423
2020-21,2020-12-20,Cadiz,Getafe,A,0.3205,0.365,0.3145,0.2828,0.2942,0.423
2020-21,2020-12-20,Granada,Betis,H,0.2673,0.2543,0.4783,0.2828,0.2942,0.423
2020-21,2020-12-20,Celta,Alaves,H,0.2394,0.2897,0.4709,0.2828,0.2942,0.423
2020-21,2020-12-20,Tottenham,Leicester,A,0.2195,0.252,0.5285,0.2828,0.2942,0.423
2020-21,2020-12-21,Burnley,Wolves,H,0.3833,0.3386,0.2781,0.2828,0.2942,0.423
2020-21,2020-12-21,Chelsea,West Ham,H,0.173,0.2137,0.6132,0.2828,0.2942,0.423
2020-21,2020-12-22,Sociedad,Ath Madrid,A,0.4312,0.3196,0.2492,0.2828,0.2942,0.423
2020-21,2020-12-22,Villarreal,Ath Bilbao,D,0.2284,0.2863,0.4853,0.2828,0.2942,0.423
2020-21,2020-12-22,Valladolid,Barcelona,A,0.6759,0.2106,0.1135,0.2828,0.2942,0.423
2020-21,2020-12-22,Valencia,Sevilla,A,0.3651,0.2924,0.3425,0.2828,0.2942,0.423
2020-21,2020-12-22,Elche,Osasuna,D,0.258,0.3303,0.4118,0.2828,0.2942,0.423
2020-21,2020-12-22,Huesca,Levante,D,0.3635,0.2732,0.3632,0.2828,0.2942,0.423
2020-21,2020-12-23,Betis,Cadiz,H,0.2936,0.3012,0.4051,0.2828,0.2942,0.423
2020-21,2020-12-23,Getafe,Celta,D,0.2581,0.3096,0.4323,0.2828,0.2942,0.423
2020-21,2020-12-23,Alaves,Eibar,H,0.3251,0.3364,0.3385,0.2828,0.2942,0.423
2020-21,2020-12-23,Real Madrid,Granada,H,0.1068,0.1845,0.7087,0.2828,0.2942,0.423
2020-21,2020-12-26,Aston Villa,Crystal Palace,H,0.3132,0.294,0.3928,0.2828,0.2942,0.423
2020-21,2020-12-26,Fulham,Southampton,D,0.4913,0.2705,0.2382,0.2828,0.2942,0.423
2020-21,2020-12-26,Arsenal,Chelsea,H,0.3716,0.2748,0.3536,0.2828,0.2942,0.423
2020-21,2020-12-26,Man City,Newcastle,H,0.055,0.1367,0.8083,0.2828,0.2942,0.423
2020-21,2020-12-26,Sheffield United,Everton,A,0.3974,0.3191,0.2835,0.2828,0.2942,0.423
2020-21,2020-12-26,Leicester,Man United,D,0.4087,0.263,0.3282,0.2828,0.2942,0.423
2020-21,2020-12-27,West Ham,Brighton,D,0.2034,0.261,0.5357,0.2828,0.2942,0.423
2020-21,2020-12-27,Wolves,Tottenham,D,0.4234,0.3047,0.2718,0.2828,0.2942,0.423
2020-21,2020-12-27,Liverpool,West Brom,D,0.0469,0.13,0.8231,0.29,0.26,0.45
2020-21,2020-12-27,Leeds,Burnley,H,0.228,0.2468,0.5251,0.2828,0.2942,0.423
2020-21,2020-12-28,Chelsea,Aston Villa,D,0.1303,0.1994,0.6703,0.2828,0.2942,0.423
2020-21,2020-12-28,Crystal Palace,Leicester,D,0.4185,0.2859,0.2956,0.2828,0.2942,0.423
2020-21,2020-12-29,Man United,Wolves,H,0.1826,0.2627,0.5547,0.2828,0.2942,0.423
2020-21,2020-12-29,Cadiz,Valladolid,D,0.2452,0.3461,0.4087,0.2828,0.2942,0.423
2020-21,2020-12-29,Southampton,West Ham,D,0.3095,0.2517,0.4388,0.2828,0.2942,0.423
2020-21,2020-12-29,Burnley,Sheffield United,H,0.2702,0.3535,0.3763,0.2828,0.2942,0.423
2020-21,2020-12-29,Brighton,Arsenal,A,0.4831,0.2901,0.2268,0.2828,0.2942,0.423
2020-21,2020-12-29,Levante,Betis,H,0.2796,0.2552,0.4652,0.2828,0.2942,0.423
2020-21,2020-12-29,West Brom,Leeds,A,0.4933,0.2526,0.2541,0.29,0.26,0.45
2020-21,2020-12-29,Sevilla,Villarreal,H,0.2848,0.2891,0.4261,0.2828,0.2942,0.423
2020-21,2020-12-29,Barcelona,Eibar,D,0.0808,0.1687,0.7505,0.2828,0.2942,0.423
2020-21,2020-12-30,Celta,Huesca,H,0.2554,0.2613,0.4834,0.2828,0.2942,0.423
2020-21,2020-12-30,Granada,Valencia,H,0.3399,0.2741,0.3859,0.2828,0.2942,0.423
2020-21,2020-12-30,Ath Madrid,Getafe,H,0.1311,0.3082,0.5607,0.2828,0.2942,0.423
2020-21,2020-12-30,Newcastle,Liverpool,D,0.6376,0.2186,0.1438,0.2828,0.2942,0.423
2020-21,2020-12-30,Elche,Real Madrid,D,0.5829,0.2717,0.1454,0.2828,0.2942,0.423
2020-21,2020-12-31,Osasuna,Alaves,D,0.2996,0.3129,0.3875,0.2828,0.2942,0.423
2020-21,2020-12-31,Ath Bilbao,Sociedad,A,0.3686,0.3074,0.324,0.2828,0.2942,0.423
2020-21,2021-01-01,Man United,Aston Villa,H,0.1407,0.2028,0.6565,0.2828,0.2942,0.423
2020-21,2021-01-01,Everton,West Ham,A,0.2869,0.2594,0.4537,0.2828,0.2942,0.423
2020-21,2021-01-02,Crystal Palace,Sheffield United,H,0.2503,0.3364,0.4133,0.2828,0.2942,0.423
2020-21,2021-01-02,Tottenham,Leeds,H,0.1832,0.1891,0.6277,0.2828,0.2942,0.423
2020-21,2021-01-02,Brighton,Wolves,D,0.4025,0.3265,0.2709,0.2828,0.2942,0.423
2020-21,2021-01-02,Bielefeld,M'gladbach,A,0.6132,0.2456,0.1411,0.29,0.26,0.45
2020-21,2021-01-02,FC Koln,Augsburg,A,0.3099,0.2657,0.4244,0.2828,0.2942,0.423
2020-21,2021-01-02,Real Madrid,Celta,H,0.102,0.1767,0.7213,0.2828,0.2942,0.423
2020-21,2021-01-02,West Brom,Arsenal,A,0.5935,0.2539,0.1526,0.29,0.26,0.45
2020-21,2021-01-02,Hoffenheim,Freiburg,A,0.2291,0.2352,0.5357,0.2828,0.2942,0.423
2020-21,2021-01-02,Betis,Sevilla,D,0.4713,0.2697,0.259,0.2828,0.2942,0.423
2020-21,2021-01-02,Villarreal,Levante,H,0.2311,0.248,0.5209,0.2828,0.2942,0.423
2020-21,2021-01-02,Stuttgart,RB Leipzig,A,0.5593,0.2395,0.2012,0.2828,0.2942,0.423
2020-21,2021-01-02,Hertha,Schalke 04,H,0.1874,0.2355,0.5771,0.2828,0.2942,0.423
2020-21,2021-01-02,Werder Bremen,Union Berlin,A,0.3422,0.2591,0.3987,0.2828,0.2942,0.423
2020-21,2021-01-02,Ein Frankfurt,Leverkusen,H,0.4532,0.2403,0.3065,0.2828,0.2942,0.423
2020-21,2021-01-02,Getafe,Valladolid,A,0.2004,0.3419,0.4577,0.2828,0.2942,0.423
2020-21,2021-01-03,Huesca,Barcelona,A,0.7235,0.1723,0.1042,0.2828,0.2942,0.423
2020-21,2021-01-03,Dortmund,Wolfsburg,H,0.1912,0.2273,0.5815,0.2828,0.2942,0.423
2020-21,2021-01-03,Bayern Munich,Mainz,H,0.0308,0.0759,0.8934,0.2828,0.2942,0.423
2020-21,2021-01-03,Ath Bilbao,Elche,H,0.2278,0.3198,0.4523,0.2828,0.2942,0.423
2020-21,2021-01-03,Eibar,Granada,H,0.343,0.2991,0.3579,0.2828,0.2942,0.423
2020-21,2021-01-03,Sociedad,Osasuna,D,0.1506,0.2263,0.6231,0.2828,0.2942,0.423
2020-21,2021-01-03,Newcastle,Leicester,A,0.4561,0.2817,0.2623,0.2828,0.2942,0.423
2020-21,2021-01-03,Chelsea,Man City,A,0.5086,0.2491,0.2423,0.2828,0.2942,0.423
2020-21,2021-01-03,Alaves,Ath Madrid,A,0.5936,0.2806,0.1258,0.2828,0.2942,0.423
2020-21,2021-01-04,Valencia,Cadiz,D,0.1918,0.2969,0.5113,0.2828,0.2942,0.423
2020-21,2021-01-04,Southampton,Liverpool,H,0.5888,0.2241,0.1871,0.2828,0.2942,0.423
2020-21,2021-01-06,Ath Bilbao,Barcelona,A,0.5782,0.2442,0.1776,0.2828,0.2942,0.423
2020-21,2021-01-08,M'gladbach,Bayern Munich,H,0.6261,0.1973,0.1766,0.29,0.26,0.45
2020-21,2021-01-08,Celta,Villarreal,A,0.4037,0.2705,0.3259,0.2828,0.2942,0.423
2020-21,2021-01-09,Union Berlin,Wolfsburg,D,0.3712,0.2699,0.3588,0.2828,0.2942,0.423
2020-21,2021-01-09,Freiburg,FC Koln,H,0.265,0.2581,0.4769,0.2828,0.2942,0.423
2020-21,2021-01-09,Leverkusen,Werder Bremen,D,0.1581,0.207,0.6349,0.2828,0.2942,0.423
2020-21,2021-01-09,Schalke 04,Hoffenheim,H,0.5426,0.2413,0.2161,0.2828,0.2942,0.423
2020-21,2021-01-09,Mainz,Ein Frankfurt,A,0.4607,0.2511,0.2883,0.2828,0.2942,0.423
2020-21,2021-01-09,Sevilla,Sociedad,H,0.2758,0.2923,0.4318,0.2828,0.2942,0.423
2020-21,2021-01-09,Osasuna,Real Madrid,D,0.6997,0.19,0.1102,0.2828,0.2942,0.423
2020-21,2021-01-09,RB Leipzig,Dortmund,A,0.2798,0.2449,0.4753,0.2828,0.2942,0.423
2020-21,2021-01-09,Granada,Barcelona,A,0.6172,0.2131,0.1697,0.2828,0.2942,0.423
2020-21,2021-01-10,Augsburg,Stuttgart,A,0.3837,0.2723,0.3441,0.2828,0.2942,0.423
2020-21,2021-01-10,Bielefeld,Hertha,H,0.5085,0.2807,0.2108,0.2828,0.2942,0.423
2020-21,2021-01-10,Levante,Eibar,H,0.274,0.2816,0.4444,0.2828,0.2942,0.423
2020-21,2021-01-10,Valladolid,Valencia,A,0.4135,0.3085,0.278,0.2828,0.2942,0.423
2020-21,2021-01-10,Cadiz,Alaves,H,0.2841,0.3592,0.3567,0.2828,0.2942,0.423
2020-21,2021-01-11,Elche,Getafe,A,0.352,0.3547,0.2933,0.2828,0.2942,0.423
2020-21,2021-01-11,Huesca,Betis,A,0.3681,0.2678,0.3642,0.2828,0.2942,0.423
2020-21,2021-01-12,Ath Madrid,Sevilla,H,0.1791,0.3039,0.5169,0.2828,0.2942,0.423
2020-21,2021-01-12,Wolves,Everton,A,0.3049,0.3083,0.3868,0.2828,0.2942,0.423
2020-21,2021-01-12,Granada,Osasuna,H,0.2088,0.2496,0.5416,0.2828,0.2942,0.423
2020-21,2021-01-12,Burnley,Man United,A,0.5754,0.2537,0.1708,0.2828,0.2942,0.423
2020-21,2021-01-12,Sheffield United,Newcastle,H,0.3233,0.3527,0.324,0.2828,0.2942,0.423
2020-21,2021-01-13,Man City,Brighton,H,0.0457,0.1283,0.826,0.2828,0.2942,0.423
2020-21,2021-01-13,Tottenham,Fulham,D,0.0793,0.1816,0.7391,0.2828,0.2942,0.423
2020-21,2021-01-14,Arsenal,Crystal Palace,D,0.1715,0.2504,0.5781,0.2828,0.2942,0.423
2020-21,2021-01-15,Union Berlin,Leverkusen,H,0.4474,0.2534,0.2992,0.2828,0.2942,0.423
2020-21,2021-01-16,Hoffenheim,Bielefeld,D,0.1178,0.2405,0.6417,0.2828,0.2942,0.423
2020-21,2021-01-16,Wolfsburg,RB Leipzig,D,0.462,0.2718,0.2662,0.2828,0.2942,0.423
2020-21,2021-01-16,Dortmund,Mainz,D,0.0817,0.1489,0.7694,0.2828,0.2942,0.423
2020-21,2021-01-16,FC Koln,Hertha,D,0.408,0.2605,0.3314,0.2828,0.2942,0.423
2020-21,2021-01-16,Werder Bremen,Augsburg,H,0.2608,0.2657,0.4735,0.2828,0.2942,0.423
2020-21,2021-01-16,Stuttgart,M'gladbach,D,0.4013,0.2632,0.3355,0.29,0.26,0.45
2020-21,2021-01-16,Leeds,Brighton,A,0.2291,0.2259,0.545,0.2828,0.2942,0.423
2020-21,2021-01-16,West Ham,Burnley,H,0.2156,0.2759,0.5085,0.2828,0.2942,0.423
2020-21,2021-01-16,Fulham,Chelsea,A,0.6089,0.2394,0.1518,0.2828,0.2942,0.423
2020-21,2021-01-16,Leicester,Southampton,H,0.2253,0.2473,0.5274,0.2828,0.2942,0.423
2020-21,2021-01-16,Wolves,West Brom,A,0.1247,0.2551,0.6201,0.29,0.26,0.45
2020-21,2021-01-17,Bayern Munich,Freiburg,H,0.0704,0.1242,0.8054,0.2828,0.2942,0.423
2020-21,2021-01-17,Man City,Crystal Palace,H,0.0452,0.1286,0.8262,0.2828,0.2942,0.423
2020-21,2021-01-17,Liverpool,Man United,D,0.2372,0.2428,0.52,0.2828,0.2942,0.423
2020-21,2021-01-17,Sheffield United,Tottenham,A,0.5509,0.2915,0.1576,0.2828,0.2942,0.423
2020-21,2021-01-17,Ein Frankfurt,Schalke 04,H,0.1664,0.2179,0.6157,0.2828,0.2942,0.423
2020-21,2021-01-18,Arsenal,Newcastle,H,0.1679,0.2542,0.5779,0.2828,0.2942,0.423
2020-21,2021-01-19,West Ham,West Brom,H,0.1207,0.2131,0.6662,0.29,0.26,0.45
2020-21,2021-01-19,Leverkusen,Dortmund,H,0.3826,0.2508,0.3666,0.2828,0.2942,0.423
2020-21,2021-01-19,Alaves,Sevilla,A,0.4862,0.2947,0.2192,0.2828,0.2942,0.423
2020-21,2021-01-19,Cadiz,Levante,D,0.3394,0.3104,0.3502,0.2828,0.2942,0.423
2020-21,2021-01-19,M'gladbach,Werder Bremen,H,0.1815,0.2273,0.5911,0.29,0.26,0.45
2020-21,2021-01-19,Mainz,Wolfsburg,A,0.476,0.2699,0.2541,0.2828,0.2942,0.423
2020-21,2021-01-19,Valladolid,Elche,D,0.2705,0.3429,0.3867,0.2828,0.2942,0.423
2020-21,2021-01-19,Leicester,Chelsea,H,0.347,0.263,0.39,0.2828,0.2942,0.423
2020-21,2021-01-19,Hertha,Hoffenheim,A,0.3605,0.2475,0.392,0.2828,0.2942,0.423
2020-21,2021-01-20,Schalke 04,FC Koln,A,0.3333,0.2776,0.3892,0.2828,0.2942,0.423
2020-21,2021-01-20,Getafe,Huesca,H,0.18,0.2991,0.5209,0.2828,0.2942,0.423
2020-21,2021-01-20,Augsburg,Bayern Munich,A,0.7769,0.1401,0.083,0.2828,0.2942,0.423
2020-21,2021-01-20,Man City,Aston Villa,H,0.0543,0.13,0.8156,0.2828,0.2942,0.423
2020-21,2021-01-20,Bielefeld,Stuttgart,H,0.5089,0.3072,0.1839,0.2828,0.2942,0.423
2020-21,2021-01-20,Villarreal,Granada,D,0.2144,0.257,0.5285,0.2828,0.2942,0.423
